ref,domain,ar,tgt,tgt_lang,license
hadith:bukhari:3929,hadith,"حدثنا موسى بن اسماعيل، حدثنا ابراهيم بن سعد، اخبرنا ابن شهاب، عن خارجة بن زيد بن ثابت، ان ام العلاء  امراة من نسائهم بايعت النبي صلى الله عليه وسلم  اخبرته ان عثمان بن مظعون طار لهم في السكنى حين اقترعت الانصار على سكنى المهاجرين، قالت ام العلاء فاشتكى عثمان عندنا، فمرضته حتى توفي، وجعلناه في اثوابه، فدخل علينا النبي صلى الله عليه وسلم فقلت رحمة الله عليك ابا السائب، شهادتي عليك لقد اكرمك الله‏.‏ فقال النبي صلى الله عليه وسلم ‏""‏ وما يدريك ان الله اكرمه ‏""‏‏.‏ قالت قلت لا ادري بابي انت وامي يا رسول الله فمن قال ‏""‏ اما هو فقد جاءه والله اليقين، والله اني لارجو له الخير، وما ادري والله وانا رسول الله ما يفعل بي ‏""‏‏.‏ قالت فوالله لا ازكي احدا بعده قالت فاحزنني ذلك فنمت فاريت لعثمان بن مظعون عينا تجري، فجئت رسول الله صلى الله عليه وسلم فاخبرته‏.‏ فقال ‏""‏ ذلك عمله ‏""‏‏.‏","Telah menceritakan kepada kami [Musa bin Isma'il] telah menceritakan kepada kami [Ibrahim bin Sa'ad] telah mengabarkan kepada kami [Ibnu Syihab] dari [Kharijah bin Zaid bin Tsabit] bahwa [Ummu Al 'Ala'] seorang wanita dari mereka yang telah berba'iat kepada Nabi shallallahu 'alaihi wasallam mengabarkan kepadanya, bahwa 'Utsman bin Madz'un keluar menemui mereka ketika orang-orang Anshar tengah mengadakan undian tentang tempat tinggal orang-orang Muhajirin."" Ummul 'Ala' berkata, ""Selanjutnya Utsman bin Madz'un mengeluhkan sakitnya di sisi kami kemudian kami merawatnya sampai ketika dia meninggal kami menyelimutinya dengan bajunya, kemudian datanglah Rasulullah shallallahu 'alaihi wasallam kepada kami, dan akupun berkata, ""Semoga rahmat Allah senantiasa di curahkan kepadamu wahai Abu As Sa'ib. Aku bersaksi atas kamu. Sungguh, Allah telah memuliakanmu."" Rasulullah shallallahu 'alaihi wasallam kemudian bersabda: ""Dari mana kamu tahu bahwa Allah telah memuliakannya?"" Ummul 'Ala` berkata, ""Maka aku menjawab, ""Bapak dan ibuku sebagai tebusanmu wahai Rasulullah, Aku tidak tahu."" Lantas Rasulullah shallallahu 'alaihi wasallam bersabda: ""Kematian dari Rabbnya telah datang kepadanya, aku berharap dia mendapatkan kebaikan. Demi Allah, meskipun aku seorang Nabi, aku tidak tahu apa yang akan aku dapatkan."" Ummu 'Ala` lalu berkata, ""Demi Allah, aku tidak akan lagi memuji seseorang setelahnya, sehingga hal itu membuat aku sedih. Kemudian aku tidur dan diperlihatkan kepadaku dalam mimpi bahwa 'Utsman mendapatkan mata air yang mengalir, aku lalu bergegas mendatangi Rasulullah shallallahu 'alaihi wasallam dan menceritakan hal itu kepadanya, beliau bersabda: ""Itu adalah amalan Utsman",id,"Unlicense (aggregator); translator=Unknown; original translator copyright not independently confirmed, see PLAN.md"
hadith:abudawud:1,hadith,حدثنا عبد الله بن مسلمة بن قعنب القعنبي، حدثنا عبد العزيز، - يعني ابن محمد - عن محمد، - يعني ابن عمرو - عن ابي سلمة، عن المغيرة بن شعبة، ان النبي صلى الله عليه وسلم كان اذا ذهب المذهب ابعد ‏.‏,"Telah menceritakan kepada kami [Abdullah bin Maslamah bin Qa'nab al Qa'nabi] telah menceritakan kepada kami [Abdul Aziz yakni bin Muhammad] dari [Muhammad yakni bin Amru] dari [Abu Salamah] dari [Al Mughirah bin Syu'bah] bahwasanya Nabi shallallahu 'alaihi wasallam apabila hendak pergi untuk buang hajat, maka beliau menjauh",id,"Unlicense (aggregator); translator=Unknown; original translator copyright not independently confirmed, see PLAN.md"
hadith:muslim:1715,hadith,"وحدثني زهير بن حرب، حدثنا جرير، عن منصور، عن هلال بن يساف، عن ابي يحيى، عن عبد الله بن عمرو، قال حدثت ان رسول الله صلى الله عليه وسلم قال ‏""‏ صلاة الرجل قاعدا نصف الصلاة ‏""‏ ‏.‏ قال فاتيته فوجدته يصلي جالسا فوضعت يدي على راسه فقال ما لك يا عبد الله بن عمرو قلت حدثت يا رسول الله انك قلت ‏""‏ صلاة الرجل قاعدا على نصف الصلاة ‏""‏ ‏.‏ وانت تصلي قاعدا قال ‏""‏ اجل ولكني لست كاحد منكم ‏""‏ ‏.‏","Dan telah menceritakan kepadaku [Zuhair bin Harb] telah menceritakan kepada kami [Jarir] dari [Manshur] dari [Hilal bin Yasaf] dari [Abu Yahya] dari [Abdullah bin 'Amru] katanya; diceritakan kepadaku bahwa Rasulullah shallallahu 'alaihi wasallam bersabda: ""Shalat seseorang yang dilakukanya dengan duduk, memperoleh separoh pahala shalat (dengan berdiri)."" Abdullah bin 'Amru berkata; Lalu aku menemui beliau, ternyata aku mendapati beliau shalat dengan duduk, lalu aku meletakkan tanganku diatas kepalanya, maka beliau bersabda: ""Apa urusanmu wahai Abdullah bin 'Amru?"" Aku menjawab; ""Disampaikan kepadaku wahai Rasulullah, bahwa engkau bersabda: ""Shalat seseorang dengan duduk mendapat separoh pahala shalat dengan berdiri, "" lalu kenapa engkau shalat dengan duduk?"" Beliau menjawab: ""Benar, namun aku tidak seperti kalian."" Telah menceritakan kepada kami [Abu Bakar bin Abu Syaibah] dan [Muhammad bin Al Mutsanna] dan [Ibnu Basyar], semuanya dari [Muhmamad bin Ja'far] dari [Syubah], (dan diriwayatkan dari jalur lain) telah menceritakan kepada kami [Ibnul Al Mutsanna] telah menceritakan kepada kami [Yahya bin Sa'id] telah menceritakan kepada kami [Sufyan], keduanya dari [Manshur] dengan sanad ini dan dalam periwayatan Syu'bah, dari Abu Yahya Al A'raj",id,"Unlicense (aggregator); translator=Unknown; original translator copyright not independently confirmed, see PLAN.md"
hadith:abudawud:4442,hadith,"حدثنا ابراهيم بن موسى الرازي، اخبرنا عيسى بن يونس، عن بشير بن المهاجر، حدثنا عبد الله بن بريدة، عن ابيه، ان امراة، - يعني من غامد - اتت النبي صلى الله عليه وسلم فقالت اني قد فجرت ‏.‏ فقال ‏""‏ ارجعي ‏""‏ ‏.‏ فرجعت فلما كان الغد اتته فقالت لعلك ان تردني كما رددت ماعز بن مالك فوالله اني لحبلى ‏.‏ فقال لها ‏""‏ ارجعي ‏""‏ ‏.‏ فرجعت فلما كان الغد اتته فقال لها ‏""‏ ارجعي حتى تلدي ‏""‏ ‏.‏ فرجعت فلما ولدت اتته بالصبي فقالت هذا قد ولدته ‏.‏ فقال لها ‏""‏ ارجعي فارضعيه حتى تفطميه ‏""‏ ‏.‏ فجاءت به وقد فطمته وفي يده شىء ياكله فامر بالصبي فدفع الى رجل من المسلمين وامر بها فحفر لها وامر بها فرجمت وكان خالد فيمن يرجمها فرجمها بحجر فوقعت قطرة من دمها على وجنته فسبها فقال له النبي صلى الله عليه وسلم ‏""‏ مهلا يا خالد فوالذي نفسي بيده لقد تابت توبة لو تابها صاحب مكس لغفر له ‏""‏ ‏.‏ وامر بها فصلي عليها فدفنت ‏.‏","Telah menceritakan kepada kami [Ibrahim bin Musa Ar Razi] berkata, telah mengabarkan kepada kami [Isa bin Yunus] dari [Busyair Ibnul Muhajir] berkata, telah menceritakan kepada kami [Abdullah bin Buraidah] dari [Bapaknya] ia berkata, ""Seorang wanita -dari Ghamid- datang menemui Nabi shallallahu 'alaihi wasallam, ia berkata, ""Aku telah berbuat kehinaan (zina)."" Beliau bersabda: ""Pulanglah."" Wanita itu lalu kembali pulang. Keesokan harinya ia datang lagi kepada beliau dan berkata, ""Apakah engkau akan menyuruhku untuk kembali lagi sebagaimana engkau perintahkan kepada Ma'iz! Demi Allah, sesungguhnya aku telah hamil."" Beliau lalu bersabda kepadanya: ""Pulanglah."" Wanita itu lalu kembali pulang. Keesokan harinya ia datang lagi kepada beliau, maka beliau pun bersabda: ""Kembalilah pulang hingga engkau melahirkan."" Wanita itu lalu pulang. Ketika ia telah melahirkan, ia datang lagi menghadap Nabi shallallahu 'alaihi wasallam dengan membawa bayi, ia berkata, ""Aku telah melahirkan bayi ini."" Beliau lalu bersabda kepadanya: ""Pulang dan susuilah anak itu hingga engkau menyapihnya."" Setelah menyapihnya, wanita itu kembali menghadap Nabi shallallahu 'alaihi wasallam dengan membawa bayinya yang sedang makan sesuatu ditangannya. Beliau memerintahkan agar anak itu diserahkan kepada salah seorang laki-laki dari kaum muslimin, selanjutnya beliau memerintahkan (untuk merajamnya). Lalu dibuatlah lubang untuknya, hingga wanita itu dimasukkan ke dalam lubang dan dirajam. Dan Khalid adalah salah seorang yang ikut merajam wanita itu, ia melempar wanita itu dengan batu hingga darahnya mengenainya, ia pun mencela wanita tersebut. Nabi shallallahu 'alaihi wasallam kemudian bersabda kepada Khalid: ""Tunggu wahai Khalid! Demi Dzat yang jiwaku ada dalam tangan-Nya, ia telah bertaubat, sekiranya taubatnya dilakukan oleh seorang penganiaya, pasti ia akan diampuni."" Beliau lantas memerintahkan (untuk mengurus jenazah wanita itu), wanita itu lalu dishalati dan dikuburkan",id,"Unlicense (aggregator); translator=Unknown; original translator copyright not independently confirmed, see PLAN.md"
hadith:tirmidhi:114,hadith,"حدثنا محمد بن عمرو السواق البلخي، حدثنا هشيم، عن يزيد بن ابي زياد، ح قال وحدثنا محمود بن غيلان، حدثنا حسين الجعفي، عن زائدة، عن يزيد بن ابي زياد، عن عبد الرحمن بن ابي ليلى، عن علي، قال سالت النبي صلى الله عليه وسلم عن المذى فقال ‏""‏ من المذى الوضوء ومن المني الغسل ‏""‏ ‏.‏ قال وفي الباب عن المقداد بن الاسود وابى بن كعب ‏.‏ قال ابو عيسى هذا حديث حسن صحيح ‏.‏ وقد روي عن علي بن ابي طالب عن النبي صلى الله عليه وسلم من غير وجه ‏""‏ من المذى الوضوء ومن المني الغسل ‏""‏ ‏.‏ وهو قول عامة اهل العلم من اصحاب النبي صلى الله عليه وسلم والتابعين ومن بعدهم وبه يقول سفيان والشافعي واحمد واسحاق ‏.‏","telah menceritakan kepada kami [Muhammad bin 'Amru As Sawwaq Al Balkhi] berkata; telah menceritakan kepada kami [Husyaim] dari [Yazid bin Abu Ziyad], dan ia berkata; telah menceritakan kepada kami [Mahmud bin Ghailan] berkata; telah menceritakan kepada kami [Husain Al Ju'fi] dari [Za`idah] dari [Yazid bin Abu Ziyad] dari [Abdurrahman bin Abu Laila] dari [Ali] ia berkata; ""Aku bertanya kepada Nabi shallallahu 'alaihi wasallam tentang madzi, maka beliau menjawab: ""Keluarnya madzi itu mengharuskan wudlu, dan keluarnya mani itu mengharuskan mandi."" Ia berkata; ""Dalam bab ini juga ada riwayat dari Al Miqdad bin Al Aswad dan Ubai bin Ka'ab."" Abu Isa berkata; ""Hadits ini derajatnya hasan shahih. Hadits ini juga telah diriwayatkan dari Ali bin Abu Thalib, dari Nabi shallallahu 'alaihi wasallam dari jalur yang lain, yaitu hadits, ""Keluarnya madzi itu mengharuskan wudlu, dan keluarnya mani itu mengharuskan mandi."" Ini adalah pendapat kebanyakan ahli ilmu dari kalangan sahabat Nabi shallallahu 'alaihi wasallam, tabi'in dan orang-orang setelah mereka. Pendapat ini juga diambil oleh Sufyan, Syafi'i, Ahmad dan Ishaq",id,"Unlicense (aggregator); translator=Unknown; original translator copyright not independently confirmed, see PLAN.md"
hadith:muslim:1408,hadith,حدثنا قتيبة بن سعيد، حدثنا ليث، ح قال وحدثنا محمد بن رمح، اخبرنا الليث، عن ابن شهاب، عن انس بن مالك، انه اخبره ان رسول الله صلى الله عليه وسلم كان يصلي العصر والشمس مرتفعة حية فيذهب الذاهب الى العوالي فياتي العوالي والشمس مرتفعة ‏.‏ ولم يذكر قتيبة فياتي العوالي ‏.‏,"Dan telah menceritakan kepada kami [Qutaibnah bin Said] telah menceritakan kepada kami [Laits] katanya; (dan dari jalur lain) telah menceritakan kepada kami [Muhammad bin Rumh] telah mengabarkan kepada kami [Al Laits] dari [Ibnu Syihab] dari [Anas bin Malik] dia mengabarkan kepanya bahwa Rasulullah shallallahu 'alaihi wasallam pernah shalat ashar ketika matahari tengah naik, panas dan warnanya belum berubah, lantas seseorang yang pergi ke 'Awali dan ia sampai ke Awali ketika matahari juga masih meninggi."" Namun Qutaibah tidak menyebutkan; ""Lantas ia datang ke 'Awali."" Dan telah menceritakan kepadaku [Harun bin Said Al Ail] telah menceritakan kepada kami [Ibn Wahb] telah mengabarkan kepadaku ['Amru] dari [Ibnu Syihab] dari [Anas] bahwa Rasulullah shallallahu 'alaihi wasallam pernah shalat ashar seperti hadits di atas",id,"Unlicense (aggregator); translator=Unknown; original translator copyright not independently confirmed, see PLAN.md"
hadith:bukhari:1476,hadith,"حدثنا حجاج بن منهال، حدثنا شعبة، اخبرني محمد بن زياد، قال سمعت ابا هريرة  رضى الله عنه  عن النبي صلى الله عليه وسلم قال ‏ ""‏ ليس المسكين الذي ترده الاكلة والاكلتان، ولكن المسكين الذي ليس له غنى ويستحيي او لا يسال الناس الحافا ‏""‏‏.‏","Telah menceritakan kepada kami [Hajjaj bin Minhal] telah menceritakan kepada kami [Syu'bah] telah mengabarkan kepada saya [Muhammad bin Ziad] berkata; Aku mendengar [Abu Hurairah radliallahu 'anhu] dari Nabi Shallallahu'alaihiwasallam: ""Bukanlah disebut miskin orang yang bisa diatasi dengan satu atau dua suap makanan. Akan tetapi yang disebut miskin adalah orang yang tidak memiliki kecukupan namun dia menahan diri (malu) atau orang yang tidak meminta-minta secara mendesak",id,"Unlicense (aggregator); translator=Unknown; original translator copyright not independently confirmed, see PLAN.md"
hadith:bukhari:1411,hadith,"حدثنا ادم، حدثنا شعبة، حدثنا معبد بن خالد، قال سمعت حارثة بن وهب، قال سمعت النبي صلى الله عليه وسلم يقول ‏ ""‏ تصدقوا فانه ياتي عليكم زمان يمشي الرجل بصدقته، فلا يجد من يقبلها يقول الرجل لو جئت بها بالامس لقبلتها، فاما اليوم فلا حاجة لي بها ‏""‏‏.‏","Telah menceritakan kepada kami [Adam] telah menceritakan kepada kami [Syu'bah] telah menceritakan kepada kami [Ma'bad bin Khalid] berkata; Aku mendengar [Haritsah bin Wahab] berkata; Aku mendengar Nabi Shallallahu'alaihiwasallam bersabda: ""Bershadaqalah, karena nanti akan datang kepada kalian suatu zaman yang ketika itu seseorang berkeliling dengan membawa shadaqahnya namun dia tidak mendapatkan seorangpun yang menerimanya. Lalu seseorang berkata,: ""Seandainya kamu datang membawanya kemarin pasti aku akan terima. Adapun hari ini aku tidak membutuhkannya lagi",id,"Unlicense (aggregator); translator=Unknown; original translator copyright not independently confirmed, see PLAN.md"
hadith:abudawud:4520,hadith,"حدثنا عبيد الله بن عمر بن ميسرة، ومحمد بن عبيد، - المعنى - قالا حدثنا حماد بن زيد، عن يحيى بن سعيد، عن بشير بن يسار، عن سهل بن ابي حثمة، ورافع بن خديج، ان محيصة بن مسعود، وعبد الله بن سهل، انطلقا قبل خيبر فتفرقا في النخل فقتل عبد الله بن سهل فاتهموا اليهود فجاء اخوه عبد الرحمن بن سهل وابنا عمه حويصة ومحيصة فاتوا النبي صلى الله عليه وسلم فتكلم عبد الرحمن في امر اخيه وهو اصغرهم فقال رسول الله صلى الله عليه وسلم ‏""‏ الكبر الكبر ‏""‏ ‏.‏ او قال ‏""‏ ليبدا الاكبر ‏""‏ ‏.‏ فتكلما في امر صاحبهما فقال رسول الله صلى الله عليه وسلم ‏""‏ يقسم خمسون منكم على رجل منهم فيدفع برمته ‏""‏ ‏.‏ قالوا امر لم نشهده كيف نحلف قال ‏""‏ فتبرئكم يهود بايمان خمسين منهم ‏""‏ ‏.‏ قالوا يا رسول الله قوم كفار ‏.‏ قال فوداه رسول الله صلى الله عليه وسلم من قبله ‏.‏ قال قال سهل دخلت مربدا لهم يوما فركضتني ناقة من تلك الابل ركضة برجلها ‏.‏ قال حماد هذا او نحوه ‏.‏ قال ابو داود رواه بشر بن المفضل ومالك عن يحيى بن سعيد قال فيه ‏""‏ اتحلفون خمسين يمينا وتستحقون دم صاحبكم او قاتلكم ‏""‏ ولم يذكر بشر دما وقال عبدة عن يحيى كما قال حماد ورواه ابن عيينة عن يحيى فبدا بقوله ‏""‏ تبرئكم يهود بخمسين يمينا يحلفون ‏""‏ ‏.‏ ولم يذكر الاستحقاق قال ابو داود وهذا وهم من ابن عيينة ‏.‏","Telah menceritakan kepada kami [Ubaidullah bin Umar bin Masarah] dan [Muhammad bin Ubaid] secara makna, keduanya berkata; telah menceritakan kepada kami [Hammad bin Zaid] dari [Yahya bin Sa'id] dari [Busyair bin Yasar] dari [Sahl bin Abu Hatsmah] dan [Rafi' bin Khadij] berkata, ""Muhayishah bin Mas'ud dan Abdullah bin Sahl berangkat menuju Khaibar, namun keduanya berpisah di perkebunan kurma. Lalu Abdullah bin Sahl mati terbunuh, dan mereka menuduh orang-orang Yahudilah yang telah membunuhnya. Kemudian saudaranya bernama 'Abdurrahman bin Sahl datang bersama dua orang anak pamannya, Huwayishah dan Muhayishah kepada Nabi shallallahu 'alaihi wasallam. Lantas 'Abdurrahman menceritakan perihal saudaranya -dia adalah yang paling kecil di antara saudaranya-, beliau pun bersabda; ""Hendaknya dimulai dari yang lebih besar, hendaknya dimulai dari yang lebih besar. Atau beliau bersabda; ""Hendaknya yang lebih besar yang memulai."" Lalu keduanya menceritakan perihal saudaranya (yang terbunuh), Rasulullah shallallahu 'alaihi wasallam bersabda: ""Hendaklah lima puluh orang dari kalian bersumpah atas seorang dari mereka (Yahudi yang membunuh), dengan demikian maka akan dapat menebus tulang belulang saudaramu yang telah rapuh."" Mereka menjawab, ""Kami tidak melihat peristiwanya secara langsung, lalu bagaimana kami akan bersumpah!"" beliau bersabda: ""Orang-orang yahudi itu akan bersih dari tuduhan kalian jika mereka bisa memberikan sumpah dari lima puluh orang dari kalangan mereka."" Para sahabat menimpali, ""Mereka itu orang-orang kafir!"" Ia (perawi) berkata, ""Lantas Rasulullah shallallahu 'alaihi wasallam menebus (diyat) jiwa korban itu dengan harta pribadinya sendiri."" Sahl berkata, ""Suatu hari aku masuk ke dalam kandang unta mereka, tiba-tiba aku aku ditendang oleh seekor unta betina dengan kakinya."" Hammad berkomentar, ""Beginilah haditsnya, atau seperti inilah kira-kira."" Abu Dawud berkata, "" [Bisyr Ibnul Mufadhdhal] dan [Malik] meriwayatkannya dari [Yahya bin Sa'id]. Ia menyebutkan dalam hadits tersebut, ""Apakah kalian bersedia bersumpah dengan lima puluh kali sumpah, kemudian kalian berhak untuk menuntut balas atas pembunuhan sahabat kalian ini?"" namun Bisyr tidak menyebutkan kata 'darah'. [Abdah] juga berkata dari [Yahya] sebagaimana yang dikatakan oleh [Hammad]."" [Ibnu Uyainah] juga meriwayatkan dari [Yahya], namun ia memulai dengan kalimat, ""Mereka orang-orang Yahudi akan bersih dari tuduhan kalian jika mereka memberikan lima puluh sumpah kepada kalian, dan ia tidak menyebutkan lafadh 'berhak'. Abu Dawud berkata, ""Dan inilah kesamaran dari Ibnu Uyainah",id,"Unlicense (aggregator); translator=Unknown; original translator copyright not independently confirmed, see PLAN.md"
hadith:abudawud:4313,hadith,"حدثنا عبد الله بن سعيد الكندي، حدثني عقبة بن خالد السكوني، حدثنا عبيد الله، عن خبيب بن عبد الرحمن، عن حفص بن عاصم، عن ابي هريرة، قال قال رسول الله صلى الله عليه وسلم ‏ ""‏ يوشك الفرات ان يحسر عن كنز من ذهب فمن حضره فلا ياخذ منه شيئا ‏""‏ ‏.‏","Telah menceritakan kepada kami [Abdullah bin Sa'id Al Kindi] berkata, telah menceritakan kepadaku [Uqbah bin Khalid As Sakuni] berkata, telah menceritakan kepada kami [Ubaidullah] dari [Khubaib bin 'Abdurrahman] dari [Hafsh bin Ashim] dari [Abu Hurairah] ia berkata, ""Rasulullah shallallahu 'alaihi wasallam bersabda: ""begitu dekat (hari kiamat) yaitu ketika sungai Furat menyibak harta kekayaan berupa emas yang terkandung di dalamnya, barangsiapa yang datang kepadanya maka janganlah ia mengambil sesuatu pun darinya."" Telah menceritakan kepada kami [Abdullah bin Sa'id Al Kindi] berkata, telah menceritakan kepadaku [Uqbah] -maksudnya Uqbah bin Khalid- berkata, telah menceritakan kepadaku [Ubaidullah] dari [Abu Az Zinad] dari [Al A'raj] dari [Abu Hurairah] dari Nabi shallallahu 'alaihi wasallam sebagaimana dalam hadits tersebut, hanya saja beliau mengatakan: ""menyibak gunung emas",id,"Unlicense (aggregator); translator=Unknown; original translator copyright not independently confirmed, see PLAN.md"
hadith:abudawud:2851,hadith,"حدثنا عثمان بن ابي شيبة، حدثنا عبد الله بن نمير، حدثنا مجالد، عن الشعبي، عن عدي بن حاتم، ان النبي صلى الله عليه وسلم قال ‏""‏ ما علمت من كلب او باز ثم ارسلته وذكرت اسم الله فكل مما امسك عليك ‏""‏ ‏.‏ قلت وان قتل قال ‏""‏ اذا قتله ولم ياكل منه شيئا فانما امسكه عليك ‏""‏ ‏.‏ قال ابو داود الباز اذا اكل فلا باس به والكلب اذا اكل كره وان شرب الدم فلا باس به ‏.‏","Telah menceritakan kepada kami [Utsman bin Abu Syaibah?], Telah menceritakan kepada kami [Abdullah bin Numair], telah menceritakan kepada kami [Mujalid], dari [Asy Sya'bi], dari [Adi bin Hatim], bahwa Nabi shallallahu 'alaihi wasallam berkata: ""Anjing atau rajawali yang engkau latih kemudian engkau lepaskan dan engkau sebutkan nama Allah, maka makanlah apa yang ia tangkap untukmu!"" Aku katakan; apabila ia membunuh buruan? Beliau berkata: ""Apabila ia membunuhnya dan tidak makan sedikitpun darinya, maka sesungguhnya ia menangkap untukmu."" Abu Daud berkata; rajawali apabila maka maka tidak mengapa, dan anjing apabila makan maka tidak disukai, dan apabila minum darah maka tidak mengapa",id,"Unlicense (aggregator); translator=Unknown; original translator copyright not independently confirmed, see PLAN.md"
hadith:nasai:1366,hadith,"اخبرنا اسماعيل بن مسعود، ومحمد بن عبد الاعلى، قالا حدثنا خالد، - وهو ابن الحارث - عن هشام، عن يحيى بن ابي كثير، عن ابي سلمة بن عبد الرحمن، عن جابر بن عبد الله، ان عمر بن الخطاب، يوم الخندق بعد ما غربت الشمس جعل يسب كفار قريش وقال يا رسول الله ما كدت ان اصلي حتى كادت الشمس تغرب فقال رسول الله صلى الله عليه وسلم ‏ ""‏ فوالله ما صليتها ‏""‏ ‏.‏ فنزلنا مع رسول الله صلى الله عليه وسلم الى بطحان فتوضا للصلاة وتوضانا لها فصلى العصر بعد ما غربت الشمس ثم صلى بعدها المغرب ‏.‏","Telah mengabarkan kepada kami [Isma'il bin Mas'ud] dan [Muhammad bin 'Abdul A'la] mereka berdua berkata; telah menceritakan kepada kami [Khalid bin Al Harits] dari [Hisyam] dari [Yahya bin Abu Katsir] dari [Abu Salamah bin 'Abdurrahman] dari [Jabir bin 'Abdullah] bahwasa 'Umar bin Al Khaththab saat perang Khandaq -setelah matahari terbenam- mencela orang-orang kafir Quraisy, dia berkata kepada Rasulullah Shallallahu 'Alahi Wa Sallam, ""Wahai Rasulullah Shallallahu 'Alahi Wa Sallam, aku belum shalat hingga matahari hampir terbenam!"" Lalu Rasulullah Shallallahu 'Alahi Wa Sallam menjawab; ""Demi Allah, aku juga belum shalat!"" Kemudian aku bersama Rasulullah Shallallahu 'Alahi Wa Sallam turun ke Buthhan untuk mengambil air wudhu dan shalat. Beliau shalat Ashar setelah matahari terbenam, kemudian shalat Maghrib",id,"Unlicense (aggregator); translator=Unknown; original translator copyright not independently confirmed, see PLAN.md"
hadith:tirmidhi:3276,hadith,"حدثنا ابن ابي عمر، حدثنا سفيان، عن مالك بن مغول، عن طلحة بن مصرف، عن مرة، عن عبد الله، قال لما بلغ رسول الله صلى الله عليه وسلم سدرة المنتهى قال ‏""‏ انتهى اليها ما يعرج من الارض وما ينزل من فوق ‏.‏ قال فاعطاه الله عندها ثلاثا لم يعطهن نبيا كان قبله فرضت عليه الصلاة خمسا واعطي خواتم سورة البقرة وغفر لامته المقحمات ما لم يشركوا بالله شيئا ‏""‏ ‏.‏ قال ابن مسعود ‏:‏ ‏(‏ اذ يغشى السدرة ما يغشى ‏)‏ قال السدرة في السماء السادسة ‏.‏ قال سفيان فراش من ذهب واشار سفيان بيده فارعدها وقال غير مالك بن مغول اليها ينتهي علم الخلق لا علم لهم بما فوق ذلك ‏.‏ قال ابو عيسى هذا حديث حسن صحيح ‏.‏","Telah menceritakan kepada kami [Ibnu Abi Umar] telah menceritakan kepada kami [Sufyan] dari [Malik bin Mighwal] dari [Thalhah bin Musharrif] dari [Murrah] dari [Abdullah] berkata: Saat Rasulullah Shallallahu 'alaihi wa Salam sampai Shidratul Muntaha, beliau bersabda: ""Kesanalah berakhirnya sesuatu yang naik dari bumi dan yang turun dari atas."" Lalu Allah memberi beliau tiga hal disana yang belum pernah diberikan kepada seorang nabi pun sebelum beliau; shalat lima waktu diwajibkan atas beliau, beiau diberi penutup-penutup surat al Baqarah dan dosa-dosa besar diampuni untuk ummatnya selama tidak menyekutukan Allah dengan sesuatu pun."" Ibnu Mas'ud berkata: ""Ketika Sidratil Muntaha diliputi oleh sesuatu yang meliputinya."" (An Najm: 16) ia berkata: Sidrah berada dilangit keenam. Sufyan berkata: Hamparan dari emas. Ia berisyarat dengan tangannya lalu menggoyang-goyangnya. Selain Malik bin Mighwal berkata: Disanalah berakhirnya ilmu makhluk, mereka tidak mengetahui apa yang ada diatasnya. Abu Isa berkata: Hadits ini hasan shahih",id,"Unlicense (aggregator); translator=Unknown; original translator copyright not independently confirmed, see PLAN.md"
