ref,domain,ar,tgt,tgt_lang,license
hadeethenc:10843,hadith,عن ابن عباس رضي الله عنهما في قوله تعالى: {لا تحرك به لسانك} [القيامة: 16]، قال: «كان النبي صلى الله عليه وسلم يعالج من التنزيل شدة، وكان يحرك شفتيه» فقال لي ابن عباس: فانا احركهما لك كما كان رسول الله صلى الله عليه وسلم يحركهما، فقال سعيد: انا احركهما كما كان ابن عباس يحركهما، فحرك شفتيه فانزل الله -عز وجل-: {لا تحرك به لسانك لتعجل به ان علينا جمعه وقرانه} [القيامة: 17]، قال: «جمعه في صدرك ثم تقرؤه»، {فاذا قراناه فاتبع قرانه} [القيامة: 18] قال: «فاستمع له وانصت، ثم ان علينا ان تقراه، قال: فكان رسول الله صلى الله عليه وسلم اذا اتاه جبريل عليه السلام استمع، فاذا انطلق جبريل قراه النبي صلى الله عليه وسلم كما اقراه».,"Ibn 'Abbâs (qu'Allah l'agrée, lui et son père) a dit au sujet de la Parole du Très-Haut : {( Ne remue pas ta langue pour hâter sa récitation ! )} [Coran : 75/16] : « Le Prophète (sur lui la paix et le salut) éprouvait beaucoup de peine lors de la Révélation. Il remuait les lèvres. » Ibn 'Abbâs (qu'Allah l'agrée, lui et son père) m'a alors dit : « Je les remuerai pour toi comme le Messager d'Allah (sur lui la paix et le salut) les remuait ! » et il remua ses lèvres. Sa'îd dit alors : « Je les remue comme Ibn 'Abbâs les remuait ! » Ainsi remua-t-il les lèvres. Allah, Élevé et Exalté soit-Il, révéla alors : {( Ne remue pas ta langue pour hâter sa récitation ! C'est à Nous qu'il incombe de le rassembler [dans ta poitrine] et de te le faire réciter. )} [Coran : 75/16-17]. Il a dit : « Le rassembler dans ta poitrine, puis que tu le récites ! » {( Et donc, lorsque Nous le récitons, suis sa récitation. )} [Coran : 75/18]. Il a dit : « Écoute attentivement et observe le silence ! Puis, c'est à Nous qu'il incombe de te le faire réciter ! » Il a continué : « Dès lors, lorsque Jibrîl (sur lui la paix) venait, le Messager d'Allah (sur lui la paix et le salut) l'écoutait ; et à son départ, le Prophète (sur lui la paix et le salut) le récitait comme Jibrîl [paix sur lui] le lui avait récité. »",fr,"HadeethEnc.com; attribution required, no modification of the published text, keep version/transcript info -- see PLAN.md section 8.1"
hadeethenc:58157,hadith,عن ابن شهاب، ان سهل بن سعد الساعدي اخبره: ان عويمرا العجلاني جاء الى عاصم بن عدي الانصاري، فقال له: يا عاصم، ارايت رجلا وجد مع امراته رجلا، ايقتله فتقتلونه، ام كيف يفعل؟ سل لي يا عاصم عن ذلك رسول الله صلى الله عليه وسلم ، فسال عاصم رسول الله صلى الله عليه وسلم عن ذلك، فكره رسول الله صلى الله عليه وسلم المسائل وعابها، حتى كبر على عاصم ما سمع من رسول الله صلى الله عليه وسلم ، فلما رجع عاصم الى اهله جاءه عويمر، فقال: يا عاصم، ماذا قال لك رسول الله صلى الله عليه وسلم ؟ فقال عاصم لعويمر: لم تاتني بخير، قد كره رسول الله صلى الله عليه وسلم المسالة التي سالته عنها، فقال عويمر: والله لا انتهي حتى اساله عنها، فاقبل عويمر حتى جاء رسول الله صلى الله عليه وسلم وسط الناس، فقال: يا رسول الله، ارايت رجلا وجد مع امراته رجلا، ايقتله فتقتلونه، ام كيف يفعل؟ فقال رسول الله صلى الله عليه وسلم : «قد انزل فيك وفي صاحبتك، فاذهب فات بها» قال سهل: فتلاعنا وانا مع الناس عند رسول الله صلى الله عليه وسلم ، فلما فرغا من تلاعنهما، قال عويمر: كذبت عليها يا رسول الله ان امسكتها، فطلقها ثلاثا، قبل ان يامره رسول الله صلى الله عليه وسلم ، قال ابن شهاب: فكانت سنة المتلاعنين.,"Ibn Shihâb relate que Sahl ibn Sa'd As-Sâ'idî (qu'Allah l'agrée) l'informa en disant : « 'Uwaymir Al-'Ajlânî se rendit chez 'Âṣim ibn 'Âdî Al-Anṣârî et lui demanda : ""Ô ‘Âṣim ! Vois-tu si un homme surprend sa femme avec un autre homme, le tue-t-il ? Et l'exécutera-t-on alors ? Ou comment doit-il faire ? Questionne pour moi, ô 'Âṣim, le Messager d'Allah (sur lui la paix et le salut) à ce sujet !"" 'Âṣim posa donc la question au Messager d'Allah (sur lui la paix et le salut), mais celui-ci (sur lui la paix et le salut) répugnait les questions (hypothétiques) et les blâmait, si bien que 'Âṣim fut affecté par les propos qu'il entendit du Messager d'Allah (sur lui la paix et le salut). Quand il retourna auprès des siens, 'Uwaymir vint lui dire : ""Ô 'Âṣim ! Que t'a-dit le Messager d'Allah (sur lui la paix et le salut) ? - Il répondit à 'Uwaymir : Tu ne m'as pas apporté de bien ! Le Messager d'Allah (sur lui la paix et le salut) a répugné la question que je lui ai posée. - 'Uwaymir déclara : Par Allah ! Je n'arrêterai pas jusqu'à ce que je le questionne à ce sujet !"" 'Uwaymir s'en alla donc trouver le Messager d'Allah (sur lui la paix et le salut) qui était au milieu des gens et il dit alors : ""Ô Messager d'Allah ! Vois-tu si un homme surprend sa femme avec un autre homme, le tue-t-il ? Et l'exécutera-t-on alors ? Ou comment doit-il faire ? - Le Messager d'Allah (sur lui la paix et le salut) répondit : Il y a eu une révélation vous concernant, ta compagne et toi. Va et amène-la !"" Sahl a dit : ""Ils se lancèrent alors des imprécations et j'étais présent dans la foule en compagnie du Messager d'Allah (sur lui la paix et le salut). Lorsque les deux terminèrent, 'Uwaymir déclara : 'J'aurais menti sur son compte, ô Messager d'Allah (sur lui la paix et le salut), si je la garde !' Il prononça alors la formule des trois divorces avant même que le Messager d'Allah (sur lui la paix et le salut) ne lui en donne l'ordre."" Ibn Shihâb ajouta : ""Ceci devint alors la tradition des époux qui se lancent des imprécations (Al-Li'ân)."" »",fr,"HadeethEnc.com; attribution required, no modification of the published text, keep version/transcript info -- see PLAN.md section 8.1"
hadeethenc:8394,hadith,عن انس بن مالك رضي الله عنه قال: كان اصحاب رسول الله صلى الله عليه وسلم على عهده ينتظرون العشاء حتى تخفق رءوسهم، ثم يصلون ولا يتوضئون.,"Anas ibn Mâlik (qu’Allah l’agrée) relate : « A l’époque du Messager d’Allah (sur lui la paix et le salut), les Compagnons avaient l’habitude d’attendre la prière du crépuscule (« ṣalâtu-l-‘ishâ`») jusqu’à dodeliner de la tête. Ensuite, ils accomplissaient la prière sans renouveler leurs ablutions. »",fr,"HadeethEnc.com; attribution required, no modification of the published text, keep version/transcript info -- see PLAN.md section 8.1"
hadeethenc:4252,hadith,عن ابي هريرة رضي الله عنه قال: جاء رجل الى النبي صلى الله عليه وسلم فقال: يا رسول الله، اي الصدقة اعظم اجرا؟ قال: «ان تصدق وانت صحيح شحيح، تخشى الفقر وتامل الغنى، ولا تمهل حتى اذا بلغت الحلقوم قلت: لفلان كذا ولفلان كذا، وقد كان لفلان».,"Abû Hurayrah (qu’Allah l’agrée) relate qu’un homme vint questionner le Prophète (sur lui la paix et le salut) : « Quelle aumône est la mieux rétribuée ? » Le Prophète (sur lui la paix et le salut) répondit : « C’est l’aumône que tu fais lorsque tu es en bonne santé, avare, que tu crains la pauvreté et souhaites la richesse, et sans attendre que le moment où l’âme remonte à la gorge au cours de son dernier souffle pour dire : "" Donnez tant à untel, tant à tel autre, et que cela revienne à untel ! "" »",fr,"HadeethEnc.com; attribution required, no modification of the published text, keep version/transcript info -- see PLAN.md section 8.1"
hadeethenc:6381,hadith,عن يزيد بن شريك بن طارق، قال: رايت عليا رضي الله عنه على المنبر يخطب، فسمعته يقول: لا والله ما عندنا من كتاب نقرؤه: الا كتاب الله، وما في هذه الصحيفة، فنشرها؛ فاذا فيها: اسنان الابل، واشياء من الجراحات. وفيها: قال رسول الله صلى الله عليه وسلم : «المدينة حرم ما بين عير الى ثور، فمن احدث فيها حدثا، او اوى محدثا؛ فعليه لعنة الله والملائكة والناس اجمعين، لا يقبل الله منه يوم القيامة صرفا ولا عدلا. ذمة المسلمين واحدة، يسعى بها ادناهم، فمن اخفر مسلما، فعليه لعنة الله والملائكة والناس اجمعين، لا يقبل الله منه يوم القيامة صرفا ولا عدلا. ومن ادعى الى غير ابيه، او انتمى الى غير مواليه، فعليه لعنة الله والملائكة والناس اجمعين؛ لا يقبل الله منه يوم القيامة صرفا ولا عدلا».,"Yazîd ibn Sharîk ibn Târiq a dit : « J'ai vu 'Ali (qu'Allah l'agrée) donner un prêche sur le minbar et je l'ai entendu dire : "" Non, par Allah ! Nous ne possédons aucun livre que nous lisons hormis le Livre d'Allah et le contenu de ce feuillet ! "" Puis, il exhiba le feuillet qui contenait l'âge des chameaux et d'autres choses concernant le dédommagement des blessures. On y trouvait aussi que le Messager d'Allah (sur lui la paix et le salut) a dit : "" Médine est un territoire sacré de 'Ayr jusqu'à Thawr. Quiconque y innove quoi que ce soit ou donne refuge à un innovateur, alors sur lui la malédiction d'Allah, des Anges et de tous les humains. Au Jour de la Résurrection, Allah n'acceptera de lui aucune œuvre, ni obligatoire, ni surérogatoire. La protection des musulmans est une, [même] accordée par le plus humble d'entre eux. Par conséquent, quiconque invalide la protection donnée par un musulman, alors sur lui la malédiction d'Allah, des Anges et de tous les humains. Au Jour de la Résurrection, Allah n'acceptera de lui aucune œuvre, ni obligatoire, ni surérogatoire. Et quiconque s'attribue un père autre que le sien ou s'affilie à d'autres maîtres que les siens, alors sur lui la malédiction d'Allah, des Anges et de tous les humains. Au Jour de la Résurrection, Allah n'acceptera de lui aucune œuvre, ni obligatoire, ni surérogatoire."" »",fr,"HadeethEnc.com; attribution required, no modification of the published text, keep version/transcript info -- see PLAN.md section 8.1"
hadeethenc:10421,hadith,عن ابن شهاب ان عمر بن عبد العزيز اخر العصر شيئا، فقال له عروة: اما ان جبريل قد نزل فصلى امام رسول الله صلى الله عليه وسلم ، فقال عمر: اعلم ما تقول يا عروة قال: سمعت بشير بن ابي مسعود يقول: سمعت ابا مسعود يقول: سمعت رسول الله صلى الله عليه وسلم يقول: «نزل جبريل فامني، فصليت معه، ثم صليت معه، ثم صليت معه، ثم صليت معه، ثم صليت معه» يحسب باصابعه خمس صلوات.,"Ibn Shihâb relate que ʽUmar ibn ʽAbd Al-ʽAzîz retarda quelque peu la prière du milieu de l'après-midi (« ṣalâtu-l-‘aṣr ») et que ʽUrwah lui dit : « Certes, Jibrîl (sur lui la paix) est descendu et a prié en dirigeant le Messager d'Allah (sur lui la paix et le salut) dans la prière. » ʽUmar lui rétorqua : « Rends-toi compte de ce que tu dis ʽUrwah ! - Il dit : J'ai entendu Bashîr ibn Abî Masʽûd dire : J'ai entendu Abû Masʽûd dire : J'ai entendu le Messager d'Allah (sur lui la paix et le salut) dire : ""Jibrîl (sur lui la paix) descendit [du ciel] et me dirigea dans la prière. Je priai alors avec lui, puis je priai avec lui, puis je priai avec lui, puis je priai encore avec lui, puis encore une fois. », tout en comptant avec ses doigts cinq prières."" »",fr,"HadeethEnc.com; attribution required, no modification of the published text, keep version/transcript info -- see PLAN.md section 8.1"
hadeethenc:3597,hadith,عن انس رضي الله عنه قال: جاء ناس الى النبي صلى الله عليه وسلم ان ابعث معنا رجالا يعلمونا القران والسنة، فبعث اليهم سبعين رجلا من الانصار يقال لهم: القراء، فيهم خالي حرام، يقرؤون القران، ويتدارسون بالليل يتعلمون، وكانوا بالنهار يجيئون بالماء، فيضعونه في المسجد، ويحتطبون فيبيعونه، ويشترون به الطعام لاهل الصفة، وللفقراء، فبعثهم النبي صلى الله عليه وسلم فعرضوا لهم فقتلوهم قبل ان يبلغوا المكان، فقالوا: اللهم بلغ عنا نبينا انا قد لقيناك فرضينا عنك ورضيت عنا، واتى رجل حراما خال انس من خلفه، فطعنه برمح حتى انفذه، فقال حرام: فزت ورب الكعبة، فقال رسول الله صلى الله عليه وسلم : «ان اخوانكم قد قتلوا وانهم قالوا: اللهم بلغ عنا نبينا انا قد لقيناك فرضينا عنك ورضيت عنا».,"Anas (qu’Allah l’agrée) a dit : « Des gens vinrent trouver le Prophète (sur lui la paix et le salut) et lui dirent : « Envoie-nous des hommes afin qu’ils nous enseignent le Coran et la Tradition ! » Il leur envoya alors soixante-dix hommes parmi les Anṣâr appelés : « Les lecteurs du Coran » (« Al-Qurrâ’ »). Parmi eux se trouvait mon oncle maternel Ḥarâm (qu’Allah l’agrée). La nuit, ils lisaient et étudiaient le Coran ensemble ; le jour, ils apportaient de l’eau qu’ils déposaient dans la mosquée et ramassaient du bois qu’ils vendaient afin d’acheter de la nourriture pour les Gens d’Aṣ-Ṣuffah et les pauvres. » Le Prophète (sur lui la paix et le salut) les envoya donc chez eux mais ces derniers leur barrèrent la route et les tuèrent avant même qu’ils n’arrivent à destination. Avant de mourir, ils prononcèrent l’invocation suivante : « Ô Allah ! Fais savoir à notre Prophète que nous T’avons rencontré et que nous sommes satisfaits de Toi et que Tu es Satisfait de nous ! » Un homme attaqua Ḥarâm, l’oncle d’Anas (qu’Allah les agrée), par derrière et le transperça de sa lance. Ḥarâm (qu’Allah l’agrée) s’exclama alors : « J’ai triomphé par le Seigneur de la Ka’bah ! » Le Messager d’Allah (sur lui la paix et le salut) annonça aux Compagnons qui étaient avec lui [à Médine] : « Vos frères ont été tués et ils ont dit [avant de mourir] : « Ô Allah ! Fais savoir à notre Prophète que nous T’avons rencontré, que nous sommes satisfaits de Toi et que Tu es Satisfait de nous ! »",fr,"HadeethEnc.com; attribution required, no modification of the published text, keep version/transcript info -- see PLAN.md section 8.1"
hadeethenc:4225,hadith,عن انس بن مالك رضي الله عنه ان رسول الله صلى الله عليه وسلم كان يتنفس في الشراب ثلاثا.,"Anas ibn Mâlik (qu'Allah l'agrée) relate que le Messager d'Allah (sur lui la paix et le salut) avait l'habitude, lorsqu’il buvait, de reprendre son souffle à trois reprises.",fr,"HadeethEnc.com; attribution required, no modification of the published text, keep version/transcript info -- see PLAN.md section 8.1"
hadeethenc:10596,hadith,عن عبد الله بن عمرو رضي الله عنهما : ان رسول الله صلى الله عليه وسلم ، قال:«وقت الظهر اذا زالت الشمس وكان ظل الرجل كطوله، ما لم يحضر العصر، ووقت العصر ما لم تصفر الشمس، ووقت صلاة المغرب ما لم يغب الشفق، ووقت صلاة العشاء الى نصف الليل الاوسط، ووقت صلاة الصبح من طلوع الفجر ما لم تطلع الشمس، فاذا طلعت الشمس فامسك عن الصلاة، فانها تطلع بين قرني شيطان».,"‘Abdullah ibn ‘Amr (qu'Allah l'agrée) relate que l’envoyé d’Allah (sur lui la paix et le salut) a dit : « Le temps [de la prière] du midi débute au moment où le soleil commence à décliner de son zénith et perdure jusqu'au moment où l’ombre de l’homme équivaut à sa taille, tant que le temps [de la prière] du milieu de l'après-midi ne commence pas. Le temps [de la prière] du milieu de l'après-midi perdure tant que le soleil ne pâlit pas. Le temps de la prière du couchant perdure tant que la couleur rougeâtre n'a pas disparu. Le temps de la prière du crépuscule perdure jusqu’à la moitié de la nuit. Et le temps de la prière de l'aube commence au lever de l’aube et se prolonge tant que le soleil ne s’est pas levé. Une fois le soleil levé, cesse de prier, car le soleil monte entre les deux cornes de Satan. »",fr,"HadeethEnc.com; attribution required, no modification of the published text, keep version/transcript info -- see PLAN.md section 8.1"
hadeethenc:5352,hadith,"عن ابي هريرة رضي الله عنه مرفوعا: ""ليسلم الصغير على الكبير، والمار على القاعد، والقليل على الكثير"" وفي رواية: ""والراكب على الماشي"".","Abû Hurayrah (qu’Allah l’agrée) relate : « Que le jeune salue le vieux, que le passant salue celui qui est assis, et que le petit groupe salue le grand groupe. » Dans une version : « Et que celui qui se trouve sur une monture salue celui qui marche. »",fr,"HadeethEnc.com; attribution required, no modification of the published text, keep version/transcript info -- see PLAN.md section 8.1"
hadeethenc:3099,hadith,عن ابي قتادة الانصاري رضي الله عنه «ان رسول الله صلى الله عليه وسلم خرج حاجا، فخرجوا معه، فصرف طائفة منهم -فيهم ابو قتادة- وقال: خذوا ساحل البحر حتى نلتقي. فاخذوا ساحل البحر، فلما انصرفوا احرموا كلهم، الا ابا قتادة فلم يحرم، فبينما هم يسيرون اذ راوا حمر وحش، فحمل ابو قتادة على الحمر، فعقر منها اتانا، فنزلنا فاكلنا من لحمها، ثم قلنا: اناكل لحم صيد، ونحن محرمون؟ فحملنا ما بقي من لحمها فادركنا رسول الله صلى الله عليه وسلم ، فسالناه عن ذلك؟ فقال: منكم احد امره ان يحمل عليها، او اشار اليها؟ قالوا: لا، قال: فكلوا ما بقي من لحمها»، وفي رواية: «قال: هل معكم منه شيء؟ فقلت: نعم، فناولته العضد ، فاكل منها».,"Abû Qatâdah Al-Anṣârî (qu’Allah l’agrée) relate : « L’envoyé d’Allah prit la route pour le Pèlerinage, et [les gens] sortirent avec lui. Il modifia l’itinéraire d’une partie d’entre eux - parmi lesquels se trouvait Abû Qatâdah - et dit : « Prenez par la côte jusqu’à ce que nous nous rejoignions. » Ils passèrent donc par la côte et, une fois sur le chemin pour rejoindre [le Prophète (sur lui la paix et le salut)], tous entrèrent en état de sacralisation sauf Abû Qatâdah. Puis, alors qu’ils poursuivaient leur route, ils aperçurent des ânes sauvages (onagres) ; Abû Qatâdah se jeta sur eux et réussit à atteindre une ânesse. « Nous fîmes alors une halte, relate Abû Qatâdah, et nous mangeâmes de sa viande. Puis nous nous demandâmes : Avons-nous le droit de manger de la viande de gibier alors que nous sommes en état de sacralisation ? Nous prîmes alors ce qu’il restait de la viande et, une fois avoir rejoint l’Envoyé d’Allah (sur lui la paix et le salut), nous lui posâmes la question. Il dit : Quelqu’un lui a-t-il demandé de le tuer, ou le lui a-t-il désigné ? - Non, répondirent-ils. - Mangez donc le reste ! leur dit alors le Prophète. » Dans une autre version : « Vous en reste-t-il ? demanda le Prophète. - Oui, répondit-je. Je lui tendis alors la cuisse et il en mangea. »",fr,"HadeethEnc.com; attribution required, no modification of the published text, keep version/transcript info -- see PLAN.md section 8.1"
hadeethenc:8842,hadith,عن ابي جعفر عبد الله بن جعفر رضي الله عنهما ، قال: اردفني رسول الله صلى الله عليه وسلم ذات يوم خلفه، واسر الي حديثا لا احدث به احدا من الناس، وكان احب ما استتر به رسول الله صلى الله عليه وسلم لحاجته هدف او حائش نخل. يعني: حائط نخل. فدخل حائطا لرجل من الانصار، فاذا فيه جمل، فلما راى رسول الله صلى الله عليه وسلم جرجر وذرفت عيناه، فاتاه النبي صلى الله عليه وسلم فمسح سراته -اي: سنامه- وذفراه فسكن، فقال: «من رب هذا الجمل؟ لمن هذا الجمل؟». فجاء فتى من الانصار، فقال: هذا لي يا رسول الله. قال: «افلا تتقي الله في هذه البهيمة التي ملكك الله اياها؟ فانه يشكو الي انك تجيعه وتدئبه».,"Abû Ja’far ‘Abdullah ibn Ja'far (qu'Allah l'agrée, lui et son père) a dit : « Un jour [au cours d’un voyage], le Messager d'Allah (sur lui la paix et le salut) m’installa derrière lui et me fit part d'un secret que je ne divulguai à personne. Les endroits préférés par le Messager d'Allah (sur lui la paix et le salut) pour faire ses besoins étaient les palmeraies, c’est-à-dire : derrière les palmiers. Un jour, il entra dans la palmeraie d'un homme des Anṣâr, et un chameau se trouvait là. Lorsque le chameau vit le Messager d'Allah (sur lui la paix et le salut), il se mit à gémir et ses yeux versèrent des larmes. Le Prophète (sur lui la paix et le salut) se rendit auprès de lui et le caressa du dos à la tête, ce qui l'apaisa. Il dit alors : "" Qui est le propriétaire de ce chameau ? À qui appartient ce chameau ? "" C'est alors qu’un jeune homme des Anṣâr vint et dit : "" Il m'appartient, ô Messager d'Allah ! "" Le Prophète (sur lui la paix et le salut) dit alors : « Ne crains-tu pas Allah au sujet de cette bête qu'Allah t'a confié ? En effet, celle-ci vient de se plaindre auprès de moi que tu l'affamais et l'épuisais ! »",fr,"HadeethEnc.com; attribution required, no modification of the published text, keep version/transcript info -- see PLAN.md section 8.1"
hadeethenc:65097,hadith,عن ‌حطان بن عبد الله الرقاشي قال: صليت مع ‌ابي موسى الاشعري صلاة، فلما كان عند القعدة قال رجل من القوم: اقرت الصلاة بالبر والزكاة، قال: فلما قضى ابو موسى الصلاة وسلم انصرف فقال: ايكم القائل كلمة كذا وكذا؟ قال: فارم القوم، ثم قال: ايكم القائل كلمة كذا وكذا؟ فارم القوم، فقال: لعلك يا حطان قلتها؟ قال: ما قلتها، ولقد رهبت ان تبكعني بها، فقال رجل من القوم: انا قلتها، ولم ارد بها الا الخير، فقال ابو موسى: اما تعلمون كيف تقولون في صلاتكم؟ ان رسول الله صلى الله عليه وسلم خطبنا فبين لنا سنتنا وعلمنا صلاتنا، فقال: «اذا صليتم فاقيموا صفوفكم، ثم ليؤمكم احدكم فاذا كبر فكبروا، واذ قال: {غير المغضوب عليهم ولا الضالين} [الفاتحة: 7]، فقولوا: امين، يجبكم الله، فاذا كبر وركع فكبروا واركعوا، فان الامام يركع قبلكم، ويرفع قبلكم»، فقال رسول الله صلى الله عليه وسلم: «فتلك بتلك، واذا قال: سمع الله لمن حمده، فقولوا: اللهم ربنا لك الحمد، يسمع الله لكم، فان الله تبارك وتعالى قال على لسان نبيه صلى الله عليه وسلم: سمع الله لمن حمده، واذا كبر وسجد فكبروا واسجدوا، فان الامام يسجد قبلكم ويرفع قبلكم»، فقال رسول الله صلى الله عليه وسلم: «فتلك بتلك، واذا كان عند القعدة فليكن من اول قول احدكم: التحيات الطيبات الصلوات لله، السلام عليك ايها النبي ورحمة الله وبركاته، السلام علينا وعلى عباد الله الصالحين، اشهد ان لا اله الا الله واشهد ان محمدا عبده ورسوله».,"D'après Hittân ibn 'AbdiLlah ar-Raqâchi qui a dit : J'ai prié avec Abû Mûsâ Al Ach'arî et lorsqu'il était dans la position assise [du Tachahoud], un homme parmi les gens a dit : « La prière a été établie avec la bonté et l'aumône légale. » Il a dit : Quand Abû Mūsâ eut terminé la prière et salué, il se tourna vers les gens et demanda : "" Qui parmi vous a dit ceci et cela ? "" Les gens restèrent silencieux. Il répéta : « Qui parmi vous a dit ceci et cela ? "" Les gens restèrent encore silencieux. Alors, il a dit : « Ô Hittân ! C'est peut-être toi qui as dit cela. » Hittân répondit : « Non, je ne l'ai pas dit. J'ai eu peur que tu sois déçu de moi à cause de cela. "" Alors, un homme parmi les gens a dit : "" C'est moi qui l'ai dit et je n'ai voulu que le bien à travers elle. "" Alors, Abû Mûsâ a dit : « Ne savez-vous pas ce que vous devez dire dans votre prière ? Certes, le Messager d'Allah ﷺ s'est adressé à nous, il nous a expliqué notre Tradition et il nous a appris notre prière. Il a dit : « Lorsque vous priez, alors que vos rangs soient droits et que l'un d'entre vous soit votre imam [dans la prière]. Lorsqu'il proclame la grandeur d'Allah, alors proclamez la grandeur d'Allah ; lorsqu'il dit : {Non pas ceux qui ont encouru Ta colère, ni ceux qui se sont égarés} [L'Ouverture, 1 : 7], alors dites : Âmîn. Et Allah vous répondra. Lorsqu'il proclame la grandeur d'Allah et s'incline, alors proclamez la grandeur d'Allah et inclinez-vous car l'Imam s'incline avant vous et se relève avant vous. Alors, le Messager d'Allah ﷺ dit : "" Ceci équivaut à cela. "" Et lorsqu'il dit : "" Allah a entendu quiconque l'a loué "", alors dites : "" Ô Allah ! Notre Seigneur, la louange T'appartient. "" Allah vous entend. En effet, Allah (Béni et Élevé soit-Il) a dit sur la langue de Son Prophète ﷺ : "" Allah a entendu quiconque l'a loué. "" Lorsqu'il proclame la grandeur d'Allah et se prosterne, alors proclamez la grandeur d'Allah et prosternez-vous car l'Imam se prosterne avant vous et se relève avant vous. "" Alors, le Messager d'Allah ﷺ a dit : "" Ceci équivaut à cela. "" Et lorsqu'il s'assoit [pour le Tachahoud], que les premières paroles de chacun d'entre vous soient : "" Les salutations, les bonnes choses et les prières appartiennent à Allah. Que la paix soit sur toi, ô Prophète, ainsi que la miséricorde d'Allah et Ses bénédictions. Que la paix soit sur nous ainsi que sur les vertueux serviteurs d'Allah. Je témoigne qu'il n'y a aucun Dieu [en toute vérité] excepté Allah et je témoigne que Mohammed est Son serviteur et Son Messager. """,fr,"HadeethEnc.com; attribution required, no modification of the published text, keep version/transcript info -- see PLAN.md section 8.1"
hadeethenc:3332,hadith,"عن انس -رضي الله عنه - ان رسول الله صلى الله عليه وسلم قال: ""اذا اراد الله بعبده الخير عجل له العقوبة في الدنيا، واذا اراد بعبده الشر امسك عنه بذنبه حتى يوافي به يوم القيامة"".","Anas (qu’Allah l’agrée) relate que le Messager d’Allah (sur lui la paix et le salut) a dit : « Lorsqu’Allah veut le bien pour Son serviteur, Il lui hâte son châtiment dans ce bas monde. Par contre, s’Il lui veut le mal, Il retarde [son châtiment et le laisse avec] son péché afin de l’en rétribuer au Jour de la Résurrection. »",fr,"HadeethEnc.com; attribution required, no modification of the published text, keep version/transcript info -- see PLAN.md section 8.1"
hadeethenc:5365,hadith,عن ابي ايوب الانصاري رضي الله عنه ان رسول الله صلى الله عليه وسلم قال: «لا يحل لرجل ان يهجر اخاه فوق ثلاث ليال، يلتقيان، فيعرض هذا ويعرض هذا، وخيرهما الذي يبدا بالسلام».,"Aboû Ayyoûb Al-Anṣârî (qu'Allah l'agrée) relate que le Messager d'Allah (qu'Allah le couvre d'éloges et le préserve) a dit : « Il n’est pas permis à un musulman d’éviter son frère plus de trois jours de sorte que, lorsqu’ils se rencontrent, ils se détournent l'un de l'autre. Et le meilleur des deux est celui qui salue l’autre en premier. »",fr,"HadeethEnc.com; attribution required, no modification of the published text, keep version/transcript info -- see PLAN.md section 8.1"
hadeethenc:58210,hadith,عن عبد الله بن عمرو رضي الله عنهما ان رسول الله صلى الله عليه وسلم خطب يوم الفتح فقال: «الا ان كل ماثرة كانت في الجاهلية من دم او مال تذكر وتدعى تحت قدمي، الا ما كان من سقاية الحاج، وسدانة البيت» ثم قال: «الا ان دية الخطا شبه العمد ما كان بالسوط والعصا مائة من الابل: منها اربعون في بطونها اولادها».,"ʽAbdullah ibn ʽAmr (qu'Allah l'agrée, lui et son père) relate que le Messager d'Allah (sur lui la paix et le salut) a donné un sermon, le jour de la libération de La Mecque, et a dit : « Sachez que tout mérite évoqué ou réclamé, datant de la période préislamique, au sujet de sang versé ou de biens est sous mes pieds, à l'exception de l'approvisionnement en eau des pèlerins et de la garde de la Maison sacrée. » Puis, il a dit : « Le prix du sang pour l'homicide involontaire ressemblant à l'homicide volontaire, au moyen d'un fouet ou d'un bâton, est de cent chameaux dont quarante chamelles pleines [qui sont en gestation]. »",fr,"HadeethEnc.com; attribution required, no modification of the published text, keep version/transcript info -- see PLAN.md section 8.1"
hadeethenc:65011,hadith,عن ابي هريرة رضي الله عنه قال: جاء ناس من اصحاب النبي صلى الله عليه وسلم، فسالوه: انا نجد في انفسنا ما يتعاظم احدنا ان يتكلم به، قال: «وقد وجدتموه؟» قالوا: نعم، قال: «ذاك صريح الايمان».,"Aboû Hourayrah (qu'Allah l'agrée) relate : « Des personnes parmi les Compagnons du Prophète (qu’Allah le couvre d’éloges et le préserve) sont venues à lui et l'ont interrogé : ""Il arrive certes que nous trouvions en nous-mêmes ce que chacun d'entre nous considère trop grave pour en parler. - Il demanda : C'est vraiment ce que vous trouvez ? - Ils répondirent : Oui ! - Il dit alors : La voilà la foi manifeste !"" »",fr,"HadeethEnc.com; attribution required, no modification of the published text, keep version/transcript info -- see PLAN.md section 8.1"
