ref,domain,ar,tgt,tgt_lang,license
hadeethenc:58138,hadith,"عن ابن عباس، قال: ""كان الطلاق على عهد رسول الله صلى الله عليه وسلم ، وابي بكر، وسنتين من خلافة عمر، طلاق الثلاث واحدة، فقال عمر بن الخطاب: ان الناس قد استعجلوا في امر قد كانت لهم فيه اناة، فلو امضيناه عليهم، فامضاه عليهم"".","İbn Abbâs -radıyallahu anhumâ-'dan rivayet edildiğine göre dedi ki:''Rasûlullah -sallallahu aleyhi ve sellem- ile Ebû Bekir devirlerinde ve Ömer'in hilafetinin iki yılında üç talâk bir sayılırdı.Ömer b. Hattâb buyurdu ki: ""İnsanlar kendile­rine mühlet verilmiş olan bir işte acele gösterdiler; keşke şunu onlara infaz etse idik dedi ve onu kendilerine infaz etti.''",tr,"HadeethEnc.com; attribution required, no modification of the published text, keep version/transcript info -- see PLAN.md section 8.1"
hadeethenc:6987,hadith,"عن عمران بن الحصين رضي الله عنهما ، قال: بينما رسول الله صلى الله عليه وسلم في بعض اسفاره، وامراة من الانصار على ناقة، فضجرت فلعنتها، فسمع ذلك رسول الله صلى الله عليه وسلم فقال: «خذوا ما عليها ودعوها؛ فانها ملعونة»، قال عمران: فكاني اراها الان تمشي في الناس ما يعرض لها احد"".","İmrân b. Husayn -radıyallahu anhumâ- şöyle dedi:Bir seferde Rasûlullah -sallallahu aleyhi ve sellem- ile beraber bulunuyorduk. Devesinin üzerindeki Medineli bir hanım, devesinden sıkılarak ona lânet etti. Rasûlullah -sallallahu aleyhi ve sellem- kadının sözünü duyunca:""Üzerindekileri alın, deveyi salın gitsin. Çünkü o deve lânetlenmiştir"" buyurdu.İmrân der ki: O deve hâlâ gözümün önündedir, insanların arasında gezinirdi de kimse ona ilişmezdi.",tr,"HadeethEnc.com; attribution required, no modification of the published text, keep version/transcript info -- see PLAN.md section 8.1"
hadeethenc:6264,hadith,عن عثمان بن عفان رضي الله عنه قال: رايت رسول الله صلى الله عليه وسلم توضا مثل وضوئي هذا، ثم قال: «من توضا هكذا، غفر له ما تقدم من ذنبه، وكانت صلاته ومشيه الى المسجد نافلة».,Osman b. Affân -radıyallahu anh- şöyle demiştir: Rasûlullah -sallallahu aleyhi ve sellem-’i benim şu abdestime benzer şekilde abdest alırken gördüm. Sonra da şöyle demiştir: “Bir kimse bu şekilde abdest alırsa geçmiş günahları bağışlanır. Onun namazı ve mescide kadar yürümesi de nafile sayılır.”,tr,"HadeethEnc.com; attribution required, no modification of the published text, keep version/transcript info -- see PLAN.md section 8.1"
hadeethenc:10108,hadith,عن ابي ذر رضي الله عنه قال: قال رسول الله صلى الله عليه وسلم : «اذا صمت من الشهر ثلاثا، فصم ثلاث عشرة، واربع عشرة، وخمس عشرة». عن قتادة بن ملحان رضي الله عنه قال: كان رسول الله صلى الله عليه وسلم يامرنا بصيام ايام البيض: ثلاث عشرة، واربع عشرة، وخمس عشرة. عن ابن عباس رضي الله عنهما قال: كان رسول الله صلى الله عليه وسلم لا يفطر ايام البيض في حضر ولا سفر.,"Ebu Zer -radıyallahu anh-'den rivayet olunan bir hadiste Rasûlullah -sallallahu aleyhi ve sellem- şöyle buyurmuştur: «Her (hicri) ay üç gün oruç tutarsan on üç, on dört ve on beşinde tut.» Katade b. Milhan -radıyallahu anh- rivayet ediyor: Rasûlullah -sallallahu aleyhi ve sellem-, eyyamu’l-biyd (hicri) ayın on üç, on dört ve on beşinci günlerinde oruç tutmamızı bize emrederdi. İbn Abbas -radıyallahu anh- rivayet ediyor: Rasûlullah -sallallahu aleyhi ve sellem- ne hazarda (mukim iken), ne seferde eyyamu’l-biyd/(hicri) ayın on üç, on dört ve on beşinci günlerinde iftar ederdi. (Yani orucunu bozmaz, tutardı).",tr,"HadeethEnc.com; attribution required, no modification of the published text, keep version/transcript info -- see PLAN.md section 8.1"
hadeethenc:10947,hadith,عن ثوبان رضي الله عنه قال: كان رسول الله صلى الله عليه وسلم اذا انصرف من صلاته استغفر ثلاثا، وقال: «اللهم انت السلام، ومنك السلام، تباركت ذا الجلال والاكرام»، قال الوليد: فقلت للاوزاعي: كيف الاستغفار؟ قال: تقول: استغفر الله، استغفر الله.,"Sevbân -radıyallahu anh-'dan rivayet edildiğine göre o şöyle demiştir: Rasûlullah -sallallahu aleyhi ve sellem- namazını bitirince üç defa (Estağfirullah diyerek) istiğfar eder ve şöyle derdi: «Allah'ım! Sen Selam'sın. Selamet de sendendir. Ey celâl ve ikram sahibi! Sen münezzehsin, sen yücesin.» El-Velid dedi ki: Evzâî'ye dedim ki: Nasıl istiğfar edilir? Dedi ki: Estağfirullah, Estağfirullah/Allah'tan mağfiret dilerim, Allah'tan mağfiret dilerim deriz.",tr,"HadeethEnc.com; attribution required, no modification of the published text, keep version/transcript info -- see PLAN.md section 8.1"
hadeethenc:3621,hadith,عن ابي امامة رضي الله عنه قال: قال رسول الله صلى الله عليه وسلم : «ان اولى الناس بالله من بداهم بالسلام». وفي رواية للترمذي: قيل: يا رسول الله، الرجلان يلتقيان ايهما يبدا بالسلام؟، قال: «اولاهما بالله تعالى».,"“Ebû Umâme radıyallahu anhu’den rivayet edildiğine göre, Resûlullah sallallahu aleyhi ve sellem şöyle buyurdu: “İnsanların Allah katında en evlâ olanları, selâm vermeye ilk başlayanlardır.” Tirmizî’nin Ebû Umâme radıyallahu anhu’den rivayetine göre: Allah Rasulüne, iki kişi birbirleriyle karşılaşınca onlardan hangisi daha önce selâm verir? diye soruldu. Nebî sallallahu aleyhi ve sellem de: “Allah Teâlâ’ya en evlâ olan” buyurdu.",tr,"HadeethEnc.com; attribution required, no modification of the published text, keep version/transcript info -- see PLAN.md section 8.1"
hadeethenc:64632,hadith,عن معاذ رضي الله عنه: ان النبي صلى الله عليه وسلم لما وجهه الى اليمن امره ان ياخذ من البقر من كل ثلاثين تبيعا او تبيعة، ومن كل اربعين مسنة، ومن كل حالم -يعني محتلما- دينارا او عدله من المعافر، ثياب تكون باليمن.,"Muâz b. Cebel -radıyallahu anh-'dan rivayet edildiğine göre: Nebî -sallallahu aleyhi ve sellem- onu Yemen'e gönderdiğinde, sığırlardan her otuz sığır için bir yaşını doldurmuş erkek veya dişi buzağı, her kırk sığır için ise iki yaşını doldurmuş bir sığır almasını emretti. Ayrıca ergenlik çağına ulaşmış her zimmiden bir dinar veya bunun karşılığı olan Maâfir kumaşından bir dinara eşdeğer miktarda kumaş almasını emretti. Maâfir, Yemen’de üretilen bir tür giysidir.",tr,"HadeethEnc.com; attribution required, no modification of the published text, keep version/transcript info -- see PLAN.md section 8.1"
hadeethenc:5798,hadith,عن انس بن مالك رضي الله عنه قال: قال رسول الله صلى الله عليه وسلم: «ان الله ليرضى عن العبد ان ياكل الاكلة فيحمده عليها، او يشرب الشربة فيحمده عليها».,"Enes b. Mâlik -radıyallahu anh-'dan rivayet edildiğine göre Rasûlullah -sallallahu aleyhi ve sellem- şöyle buyurmuştur: «Şüphe yok ki Allah, kulunun bir şey yedikten sonra hamdetmesinden ve bir şey içtikten sonra hamdetmesinden razı olur.»",tr,"HadeethEnc.com; attribution required, no modification of the published text, keep version/transcript info -- see PLAN.md section 8.1"
hadeethenc:66383,hadith,عن عثمان الشحام، قال: انطلقت انا وفرقد السبخي الى مسلم بن ابي بكرة وهو في ارضه، فدخلنا عليه فقلنا: هل سمعت اباك يحدث في الفتن حديثا؟ قال: نعم، سمعت ابا بكرة رضي الله عنه يحدث، قال: قال رسول الله صلى الله عليه وسلم: «انها ستكون فتن، الا ثم تكون فتنة القاعد فيها خير من الماشي فيها، والماشي فيها خير من الساعي اليها، الا فاذا نزلت او وقعت فمن كان له ابل فليلحق بابله، ومن كانت له غنم فليلحق بغنمه، ومن كانت له ارض فليلحق بارضه»، قال فقال رجل: يا رسول الله ارايت من لم يكن له ابل ولا غنم ولا ارض؟ قال: «يعمد الى سيفه فيدق على حده بحجر، ثم لينج ان استطاع النجاء، اللهم هل بلغت؟ اللهم هل بلغت؟ اللهم هل بلغت؟»، قال: فقال رجل: يا رسول الله ارايت ان اكرهت حتى ينطلق بي الى احد الصفين، او احدى الفئتين، فضربني رجل بسيفه، او يجيء سهم فيقتلني؟ قال: «يبوء باثمه واثمك، ويكون من اصحاب النار».,"Osman eş-Şehhâm'ın rivayetine göre, şöyle demiştir: Farkad es-Sebahî ve ben, Müslim b. Ebû Bekra'nın memleketinde olduğu sırada yanına gittik. Yanına girdik ve: Babanın fitneler hakkında bir hadis anlattığını duydun mu? diye sorduk. Şöyle dedi: Evet, Ebû Bekra -radıyallahu anh-'ın anlattığını duydum. O şöyle demiştir: Rasûlullah -sallallahu aleyhi ve sellem- şöyle buyurmuştur: «Şüphesiz birtakım fitneler olacaktır. Dikkat edin! Sonra yine bir fitne gelecektir ki, o dönemde oturan, yürüyenden daha hayırlıdır; yürüyen ise ona doğru koşandan daha hayırlıdır. Dikkat edin! Bu fitne indiği veya meydana geldiği zaman, kimin develeri varsa develerinin peşine gitsin (onlarla meşgul olsun). Kimin koyunları varsa koyunlarının peşine gitsin. Kimin de arazisi varsa arazisine gitsin (fitneye karışmasın). Bunun üzerine bir adam şöyle dedi: ""Ey Allah'ın Rasûlü! Ya devesi, koyunu veya arazisi olmayan kimse ne yapsın?"" Rasûlullah -sallallahu aleyhi ve sellem- şöyle buyurdu: ""Kılıcına gitsin ve onun keskin ağzını bir taşla köreltsin (kırsın). Sonra da eğer güç yetirebilirse kurtulmaya baksın! Allah'ım! Tebliğ ettim mi? Allah'ım! Tebliğ ettim mi? Allah'ım! Tebliğ ettim mi?"" Başka bir adam dedi ki: ""Ey Allah'ın Rasûlü! Ya ben (savaşa) zorlanırsam ve bu yüzden iki saftan (çarpışan iki gruptan) birine götürülürsem, derken bir adam kılıcıyla bana vurursa veya bir ok gelip beni öldürürse durum ne olur?"" Rasulullah -sallallahu aleyhi ve sellem- şöyle buyurdu: ""O (seni öldüren kişi), hem kendi günahını hem de senin günahını yüklenir ve ateş halkından (cehennemliklerden) olur.»",tr,"HadeethEnc.com; attribution required, no modification of the published text, keep version/transcript info -- see PLAN.md section 8.1"
hadeethenc:2965,hadith,عن عائشة ام المؤمنين رضي الله عنها قالت: دخلت هند بنت عتبة امراة ابي سفيان على رسول الله صلى الله عليه وسلم، فقالت: يا رسول الله، ان ابا سفيان رجل شحيح، لا يعطيني من النفقة ما يكفيني ويكفي بني الا ما اخذت من ماله بغير علمه، فهل علي في ذلك من جناح؟ فقال رسول الله صلى الله عليه وسلم: «خذي من ماله بالمعروف ما يكفيك ويكفي بنيك».,"Müminlerin annesi Âişe -radıyallahu anha-'dan rivayet edildiğine göre şöyle demiştir: Ebû Süfyân'ın karısı Hind bint Utbe (Bir gün gelerek); ""Ey Allah'ın Rasûlü! Ebû Süfyân cimri bir adamdır. Bana ve çocuklarıma yetecek miktarda (nafaka) vermiyor. Durumu idare için, onun haberi olmadan malından aldım. Bundan dolayı bana bir günah var mıdır?"" dedi. Bunun üzerine Rasûlullah -sallallahu aleyhi ve sellem- şöyle buyurdu: «Onun malından size makul ölçüde yetecek kadarını alın!»",tr,"HadeethEnc.com; attribution required, no modification of the published text, keep version/transcript info -- see PLAN.md section 8.1"
hadeethenc:3868,hadith,عن ابي عبس عبد الرحمن بن جبر رضي الله عنه ان رسول الله صلى الله عليه وسلم قال: «ما اغبرت قدما عبد في سبيل الله فتمسه النار».,"Ebû Abs Abdurrahman b. Cebr -radıyallahu anh-'dan rivayet edildiğine göre, Peygamber -sallallahu aleyhi ve sellem- şöyle buyurmuştur: «Ayakları Allah yolunda tozlanan kula, Cehennem ateşi değmez.»",tr,"HadeethEnc.com; attribution required, no modification of the published text, keep version/transcript info -- see PLAN.md section 8.1"
hadeethenc:66513,hadith,عن ابي عبد الرحمن عبد الله بن مسعود رضي الله عنه قال: حدثنا رسول الله صلى الله عليه وسلم وهو الصادق المصدوق: «ان احدكم يجمع خلقه في بطن امه اربعين يوما، ثم يكون علقة مثل ذلك، ثم يكون مضغة مثل ذلك، ثم يرسل اليه الملك فينفخ فيه الروح، ويؤمر باربع كلمات: بكتب رزقه، واجله، وعمله، وشقي او سعيد؛ فوالذي لا اله غيره ان احدكم ليعمل بعمل اهل الجنة حتى ما يكون بينه وبينها الا ذراع فيسبق عليه الكتاب فيعمل بعمل اهل النار فيدخلها، وان احدكم ليعمل بعمل اهل النار حتى ما يكون بينه وبينها الا ذراع، فيسبق عليه الكتاب فيعمل بعمل اهل الجنة فيدخلها».,"Ebû Abdurrahman Abdullah b. Mes'ûd -radıyallahu anh-'dan rivayet edildiğine göre, o şöyle demiştir: Bize, doğru söyleyen, doğruluğu tasdik edilmiş ve kabul görmüş olan Rasûlullah -sallallahu aleyhi ve sellem- şöyle buyurdu: «Sizden birinizin yaratılışı annesinin karnında kırk gün boyunca nutfe (sperm) olarak toplanır. Sonra aynı süreyle alaka (kan pıhtısı) olur. Sonra yine aynı süreyle mudğa (bir çiğnem et parçası) olur. Sonra Allah bir meleği gönderir, ona ruh üfler. Bu melek dört şeyle; anne rahmindeki canlının rızkını, ecelini, amelini, iyi biri mi, yoksa kötü biri mi olacağını yazmakla emrolunur. Kendisinden başka hak ilah olmayana yemin ederim ki, sizden biriniz Cennet ehlinin ameliyle amel eder; Cennetle arasında bir arşın mesafe kalır, fakat yazısı (kaderi) öne geçer, Cehennem ehlinin ameliyle amel eder ve oraya girer. Sizden biriniz Cehennem ehlinin ameliyle amel eder; Cehennemle arasında bir arşın mesafe kalır, fakat yazısı (kaderi) öne geçer, Cennet ehlinin ameliyle amel eder ve oraya girer.",tr,"HadeethEnc.com; attribution required, no modification of the published text, keep version/transcript info -- see PLAN.md section 8.1"
hadeethenc:11168,hadith,عن المسور بن مخرمة رضي الله عنهما مرفوعا: «فاطمة بضعة مني، فمن اغضبها اغضبني».,el-Misvar b. Mahreme –radıyallahu anhumâ-’dan merfû olarak rivayet edildiğine göre; «Fatıma benden bir parçadır. Kim onu kızdırırsa beni kızdırmış olur.»,tr,"HadeethEnc.com; attribution required, no modification of the published text, keep version/transcript info -- see PLAN.md section 8.1"
hadeethenc:3447,hadith,عن ابي بكر الصديق رضي الله عنه قال: نظرت الى اقدام المشركين على رءوسنا ونحن في الغار، فقلت: يا رسول الله لو ان احدهم نظر الى قدميه ابصرنا تحت قدميه، فقال: «يا ابا بكر، ما ظنك باثنين الله ثالثهما».,Ebû Bekir Es-Sıddîk -radıyallahu anh-'dan rivayet edildiğine göre şöyle demiştir: Mağarada bulunduğumuz sırada müşriklerin ayaklarına baktım; neredeyse başımızın üzerindeydiler. Bunun üzerine: 'Ey Allah'ın Rasûlü! Onlardan biri ayaklarının dibine bakacak olsa bizi hemen görür.' dedim. Rasûlullah -sallallahu aleyhi ve sellem- şöyle buyurdu: «Ey Ebû Bekir! Allah'ın üçüncüsü olduğu iki kişi hakkında ne düşünüyorsun?»,tr,"HadeethEnc.com; attribution required, no modification of the published text, keep version/transcript info -- see PLAN.md section 8.1"
hadeethenc:58154,hadith,عن ابن عباس: ان رجلا اتى النبي صلى الله عليه وسلم قد ظاهر من امراته، فوقع عليها، فقال: يا رسول الله، اني قد ظاهرت من زوجتي، فوقعت عليها قبل ان اكفر، فقال: «وما حملك على ذلك يرحمك الله؟»، قال: رايت خلخالها في ضوء القمر، قال: «فلا تقربها حتى تفعل ما امرك الله به».,İbn Abbâs'dan rivayet edildiğine göre: Bir adam karısına zıhar yapıp sonra onunla cima ettikten sonra Nebî -sallallahu aleyhi ve sellem-'in yanına geldi. Ya Rasûlullah! ben hanımına zıhar yaptım. kefaret vermeden önce de cima ettim dedi. Bunun üzerine Rasûlullah -sallallahu aleyhi ve sellem-: Bunu yapmaya seni götüren şey nedir? Allah sana rahmet etsin buyurdu. Bunun üzerine adam: Ay ışığında halhalını gördüm dedi. Rasûlullah: Allah'ın sana emrettiğini yapıncaya kadar ona yaklaşma buyurdu.,tr,"HadeethEnc.com; attribution required, no modification of the published text, keep version/transcript info -- see PLAN.md section 8.1"
hadeethenc:10620,hadith,عن جابر بن عبد الله رضي الله عنهما قال: شهدت مع رسول الله صلى الله عليه وسلم الصلاة يوم العيد، فبدا بالصلاة قبل الخطبة، بغير اذان ولا اقامة، ثم قام متوكئا على بلال، فامر بتقوى الله، وحث على طاعته، ووعظ الناس وذكرهم، ثم مضى حتى اتى النساء، فوعظهن وذكرهن، فقال: «تصدقن، فان اكثركن حطب جهنم»، فقامت امراة من سطة النساء سفعاء الخدين، فقالت: لم؟ يا رسول الله قال: «لانكن تكثرن الشكاة، وتكفرن العشير»، قال: فجعلن يتصدقن من حليهن، يلقين في ثوب بلال من اقرطتهن وخواتمهن.,"Câbir b. Abdillah –radıyallahu anhuma- şöyle dedi: “Bayram günü Rasûlullah –sallallahu aleyhi ve sellem- ile namazda beraberdim. Hutbe vermeden önce ezansız ve kametsiz namaza başladı. Sonra Bilâl’e yaslanarak ayağa kalktı ve Allah’tan korkmayı emretti. O’na itaate teşvik ederek halka vaaz ve nasihatte bulundu. Sonra kadınların olduğu yere geldi. Onlara da vaaz ve nasihat etti ve: «Sadaka verin, zira siz kadınların çoğu cehennemin odunlarıdır!» buyurdu. Kadınların ortasında bulunan yanakları kırmızı olan bir kadın ayağa kalkıp: ""Ya Rasûlallah! Niçin?"" dedi. Rasûlullah –sallallahu aleyhi ve sellem-: «Çünkü siz halinizden çok şikâyet eder, kocalarınızın ihsanına karşı nankörlük edersiniz!» buyurdu. Bunun üzerine kadınlar kendi ziynet eşyalarını sadaka olarak vermeye başladılar. Bilâl’in elbisesinin içine küpelerini ve yüzüklerini atıyorlardı.""",tr,"HadeethEnc.com; attribution required, no modification of the published text, keep version/transcript info -- see PLAN.md section 8.1"
